Group num: 0, TC(X;Y_j): 7.701
seashell_4, 0.003
indianred_2, 0.003
green_2, 0.003
firebrick_3, 0.003
papayawhip_3, 0.003
palegreen_7, 0.003
blue_11, 0.003
palegreen_6, 0.003
pink_5, 0.003
springgreen_2, 0.002
indianred_4, 0.002
yellow_1, 0.002
green_3, 0.002
palegreen_1, 0.002
blanchedalmond_2, 0.002
chartreuse_0, 0.002
palegreen_2, 0.002
gold_4, 0.002
seashell_3, 0.002
indigo_8, 0.002
indigo_9, 0.002
orangered_0, 0.002
gold_5, 0.002
blanchedalmond_0, 0.002
mistyrose_8, 0.002
burlywood_2, 0.002
red_14, 0.002
mediumspringgreen_3, 0.002
darkslategrey_7, 0.002
orangered_1, 0.002
black_9, 0.002
green_12, 0.001
black_6, 0.001
indigo_3, 0.001
yellow_10, 0.001
mediumspringgreen_4, 0.001
black_0, 0.001
green_14, 0.001
blue_8, 0.001
blue_3, 0.001
mistyrose_6, 0.001
black_14, 0.001
green_13, 0.001
papayawhip_4, 0.001
pink_8, 0.001
yellow_11, 0.001
red_1, 0.001
indianred_1, 0.001
indigo_2, 0.001
darkseagreen_9, 0.001
indigo_10, 0.001
gold_3, 0.001
indianred_5, 0.001
aquamarine_1, 0.001
indigo_6, 0.001
gold_7, 0.001
blue_9, 0.001
orangered_4, 0.001
mistyrose_2, 0.001
papayawhip_1, 0.001
blue_4, 0.001
mistyrose_4, 0.001
gold_2, 0.001
black_5, 0.001
blue_13, 0.001
indigo_5, 0.001
orangered_5, 0.001
black_12, 0.001
indianred_8, 0.001
black_7, 0.001
firebrick_6, 0.001
indigo_0, 0.001
hotpink_2, 0.001
black_2, 0.001
indigo_1, 0.001
red_0, 0.001
orangered_2, 0.001
darkolivegreen_7, 0.001
greenyellow_1, 0.001
darkslategrey_2, 0.001
mistyrose_7, 0.001
black_4, 0.001
indigo_7, 0.001
darkslategrey_4, 0.001
darkolivegreen_10, 0.001
palegreen_0, 0.001
peachpuff_2, 0.001
gold_12, 0.001
hotpink_0, 0.001
pink_0, 0.001
yellow_2, 0.001
darkslategrey_6, 0.001
red_8, 0.001
red_3, 0.001
blue_2, 0.001
greenyellow_6, 0.001
pink_1, 0.000
green_1, 0.000
red_9, 0.000
dimgray_2, 0.000
red_4, 0.000
darkolivegreen_6, 0.000
hotpink_7, 0.000
green_6, 0.000
hotpink_4, 0.000
pink_4, 0.000
greenyellow_0, 0.000
burlywood_0, 0.000
darkseagreen_7, 0.000
darkolivegreen_1, 0.000
darkolivegreen_2, 0.000
green_8, 0.000
pink_6, 0.000
aquamarine_2, 0.000
gold_11, 0.000
yellow_3, 0.000
green_10, 0.000
yellow_8, 0.000
green_11, 0.000
chartreuse_2, 0.000
yellow_12, 0.000
tomato_5, 0.000
darkolivegreen_5, 0.000
greenyellow_4, 0.000
gold_10, 0.000
firebrick_5, 0.000
darkolivegreen_9, 0.000
darkseagreen_0, 0.000
tomato_1, 0.000
darkolivegreen_3, 0.000
chartreuse_3, 0.000
darkolivegreen_0, 0.000
firebrick_7, 0.000
mediumspringgreen_1, 0.000
darkolivegreen_4, 0.000
darkslategrey_3, 0.000
yellow_4, 0.000
firebrick_8, 0.000
green_5, 0.000
seashell_1, 0.000
mistyrose_10, 0.000
orangered_6, 0.000
mediumspringgreen_0, 0.000
darkseagreen_2, 0.000
green_7, 0.000
firebrick_1, 0.000
pink_7, 0.000
hotpink_3, 0.000
orangered_7, 0.000
yellow_9, 0.000
blanchedalmond_3, 0.000
blue_6, 0.000
peachpuff_3, 0.000
yellow_6, 0.000
darkslategrey_5, 0.000
indigo_4, 0.000
indianred_11, 0.000
pink_3, 0.000
black_13, 0.000
indianred_9, 0.000
yellow_0, 0.000
red_6, 0.000
hotpink_8, 0.000
dimgray_3, 0.000
dimgray_0, 0.000
darkolivegreen_8, 0.000
palegreen_3, 0.000
red_5, 0.000
darkslategrey_0, 0.000
orangered_3, 0.000
darkseagreen_6, 0.000
tomato_6, 0.000
gold_1, 0.000
aquamarine_0, 0.000
hotpink_1, 0.000
gold_9, 0.000
tomato_3, 0.000
yellow_7, 0.000
burlywood_6, 0.000
indianred_3, 0.000
yellow_5, 0.000
black_3, 0.000
mistyrose_0, 0.000
dimgray_1, 0.000
peachpuff_0, 0.000
chartreuse_1, 0.000
firebrick_9, 0.000
mistyrose_1, 0.000
seashell_5, 0.000
darkseagreen_4, 0.000
greenyellow_2, 0.000
mistyrose_5, 0.000
firebrick_11, 0.000
mediumspringgreen_2, 0.000
papayawhip_0, 0.000
green_4, 0.000
greenyellow_3, 0.000
red_11, 0.000
seashell_2, 0.000
indigo_12, 0.000
red_10, 0.000
red_12, 0.000
hotpink_10, 0.000
darkslategrey_1, 0.000
blue_10, 0.000
gold_0, 0.000
seashell_0, 0.000
red_13, 0.000
blanchedalmond_1, 0.000
indianred_10, 0.000
green_9, 0.000
tomato_4, 0.000
firebrick_2, 0.000
blue_0, 0.000
blue_1, 0.000
springgreen_1, 0.000
peachpuff_1, 0.000
black_11, 0.000
blue_7, 0.000
gold_8, 0.000
gold_6, 0.000
tomato_7, 0.000
tomato_8, 0.000
black_8, 0.000
red_7, 0.000
blue_5, 0.000
hotpink_5, 0.000
red_2, 0.000
hotpink_9, 0.000
hotpink_11, 0.000
burlywood_4, 0.000
Y6, 0.000
firebrick_4, 0.000
green_0, 0.000
Y1, 0.000
mistyrose_3, 0.000
burlywood_5, 0.000
Y3, 0.000
tomato_2, 0.000
Y7, 0.000
tomato_0, 0.000
Y2, 0.000
Y0, 0.000
Y5, 0.000
Y8, 0.000
Y4, 0.000
Y10, 0.000
Y9, 0.000
Y11, 0.000
firebrick_10, 0.000
Y12, 0.000
Group num: 14, TC(X;Y_j): 3.502
greenyellow_4, 1.467
greenyellow_0, 1.158
greenyellow_2, 0.915
greenyellow_3, 0.687
greenyellow_1, 0.445
greenyellow_5, 0.253
greenyellow_6, 0.100
red_6, 0.011
blue_13, 0.009
orangered_2, 0.009
black_6, 0.007
orangered_4, 0.006
indianred_2, 0.005
mistyrose_9, 0.005
indigo_12, 0.005
lightcoral_8, 0.005
darkslategrey_3, 0.005
darkslategrey_6, 0.004
darkslategrey_2, 0.004
mistyrose_4, 0.004
green_1, 0.004
palegreen_5, 0.004
orangered_7, 0.004
black_1, 0.004
orangered_1, 0.003
mistyrose_5, 0.003
black_8, 0.003
darkslategrey_5, 0.003
lightcoral_3, 0.003
chartreuse_3, 0.003
lightcoral_5, 0.003
yellow_5, 0.003
blue_9, 0.003
indianred_7, 0.003
tomato_8, 0.003
green_2, 0.003
yellow_12, 0.003
blue_0, 0.003
yellow_9, 0.003
chartreuse_0, 0.003
indigo_0, 0.003
yellow_7, 0.003
mistyrose_2, 0.003
mistyrose_1, 0.003
hotpink_11, 0.003
seashell_4, 0.003
palegreen_6, 0.003
orangered_5, 0.003
orangered_0, 0.003
burlywood_1, 0.003
papayawhip_3, 0.002
yellow_1, 0.002
darkslategrey_1, 0.002
yellow_0, 0.002
orangered_6, 0.002
black_14, 0.002
mistyrose_3, 0.002
black_4, 0.002
green_5, 0.002
tomato_4, 0.002
mistyrose_8, 0.002
firebrick_2, 0.002
darkslategrey_4, 0.002
darkslategrey_0, 0.002
darkolivegreen_5, 0.002
darkseagreen_8, 0.002
tomato_0, 0.002
firebrick_0, 0.002
green_3, 0.002
darkseagreen_6, 0.002
indigo_3, 0.002
firebrick_11, 0.002
hotpink_4, 0.002
orangered_3, 0.002
tomato_6, 0.002
darkseagreen_3, 0.002
indianred_1, 0.002
hotpink_0, 0.002
firebrick_10, 0.002
lightcoral_7, 0.002
black_10, 0.002
mistyrose_7, 0.002
palegreen_1, 0.002
yellow_4, 0.001
burlywood_3, 0.001
mistyrose_10, 0.001
palegreen_7, 0.001
green_12, 0.001
blue_7, 0.001
indigo_7, 0.001
black_13, 0.001
gold_4, 0.001
black_12, 0.001
lightcoral_4, 0.001
red_1, 0.001
hotpink_6, 0.001
indigo_8, 0.001
hotpink_2, 0.001
tomato_7, 0.001
indianred_8, 0.001
gold_3, 0.001
indianred_9, 0.001
indianred_11, 0.001
gold_2, 0.001
darkseagreen_0, 0.001
hotpink_1, 0.001
tomato_2, 0.001
blue_2, 0.001
burlywood_6, 0.001
springgreen_0, 0.001
springgreen_1, 0.001
lightcoral_2, 0.001
hotpink_8, 0.001
pink_1, 0.001
gold_8, 0.001
mistyrose_0, 0.001
green_11, 0.001
indigo_10, 0.001
indigo_5, 0.001
seashell_3, 0.001
gold_11, 0.001
yellow_2, 0.001
yellow_3, 0.001
tomato_1, 0.001
firebrick_1, 0.001
green_14, 0.001
burlywood_4, 0.001
darkolivegreen_2, 0.001
papayawhip_4, 0.001
blanchedalmond_2, 0.001
pink_9, 0.001
gold_5, 0.001
red_3, 0.001
blue_10, 0.001
mediumspringgreen_2, 0.001
firebrick_3, 0.001
green_0, 0.001
lightcoral_0, 0.001
black_9, 0.001
blanchedalmond_3, 0.001
green_9, 0.001
mediumspringgreen_0, 0.001
indigo_6, 0.001
darkseagreen_7, 0.001
red_0, 0.001
red_9, 0.000
lightcoral_1, 0.000
indianred_6, 0.000
hotpink_10, 0.000
darkolivegreen_0, 0.000
chartreuse_1, 0.000
blue_1, 0.000
darkolivegreen_10, 0.000
red_5, 0.000
yellow_11, 0.000
darkolivegreen_8, 0.000
red_2, 0.000
pink_3, 0.000
blue_5, 0.000
black_3, 0.000
indigo_4, 0.000
firebrick_5, 0.000
gold_6, 0.000
indianred_0, 0.000
gold_12, 0.000
darkseagreen_2, 0.000
pink_8, 0.000
green_10, 0.000
gold_7, 0.000
red_12, 0.000
red_14, 0.000
red_10, 0.000
indianred_3, 0.000
hotpink_9, 0.000
yellow_10, 0.000
mistyrose_6, 0.000
darkolivegreen_4, 0.000
green_6, 0.000
indianred_10, 0.000
black_11, 0.000
palegreen_2, 0.000
seashell_5, 0.000
blue_12, 0.000
blue_6, 0.000
blue_11, 0.000
firebrick_6, 0.000
palegreen_3, 0.000
red_8, 0.000
pink_4, 0.000
dimgray_3, 0.000
seashell_0, 0.000
darkolivegreen_3, 0.000
chartreuse_2, 0.000
firebrick_4, 0.000
red_11, 0.000
blanchedalmond_0, 0.000
red_4, 0.000
burlywood_0, 0.000
firebrick_8, 0.000
green_4, 0.000
blue_8, 0.000
pink_5, 0.000
pink_0, 0.000
blue_3, 0.000
aquamarine_1, 0.000
hotpink_7, 0.000
indianred_4, 0.000
peachpuff_3, 0.000
blue_4, 0.000
indigo_9, 0.000
black_0, 0.000
seashell_2, 0.000
darkseagreen_1, 0.000
pink_7, 0.000
red_7, 0.000
peachpuff_2, 0.000
darkseagreen_9, 0.000
darkseagreen_5, 0.000
red_13, 0.000
dimgray_1, 0.000
blanchedalmond_1, 0.000
darkslategrey_7, 0.000
indianred_5, 0.000
darkseagreen_4, 0.000
papayawhip_0, 0.000
indigo_11, 0.000
papayawhip_1, 0.000
aquamarine_2, 0.000
gold_10, 0.000
black_5, 0.000
gold_1, 0.000
gold_9, 0.000
springgreen_2, 0.000
hotpink_5, 0.000
darkolivegreen_1, 0.000
burlywood_2, 0.000
mediumspringgreen_4, 0.000
mediumspringgreen_1, 0.000
dimgray_0, 0.000
indigo_2, 0.000
indigo_1, 0.000
seashell_1, 0.000
firebrick_7, 0.000
dimgray_2, 0.000
lightcoral_6, 0.000
tomato_5, 0.000
green_8, 0.000
black_7, 0.000
papayawhip_2, 0.000
mediumspringgreen_3, 0.000
green_13, 0.000
yellow_6, 0.000
darkolivegreen_7, 0.000
darkolivegreen_9, 0.000
hotpink_3, 0.000
firebrick_9, 0.000
darkolivegreen_6, 0.000
palegreen_0, 0.000
burlywood_5, 0.000
peachpuff_0, 0.000
pink_2, 0.000
pink_6, 0.000
palegreen_4, 0.000
peachpuff_1, 0.000
tomato_3, 0.000
black_2, 0.000
yellow_8, 0.000
green_7, 0.000
Y4, 0.000
aquamarine_0, 0.000
Y5, 0.000
Y2, 0.000
Y9, 0.000
Y0, 0.000
Y1, 0.000
Y11, 0.000
gold_0, 0.000
Y8, 0.000
Y12, 0.000
Y6, 0.000
Y10, 0.000
Y7, 0.000
Y3, 0.000
Y13, 0.000
Group num: 15, TC(X;Y_j): 3.432
orangered_7, 1.019
orangered_5, 0.987
orangered_0, 0.981
orangered_3, 0.958
orangered_6, 0.514
orangered_4, 0.247
orangered_1, 0.120
orangered_2, 0.014
seashell_2, 0.010
yellow_5, 0.008
mistyrose_5, 0.008
seashell_0, 0.008
greenyellow_3, 0.006
red_13, 0.006
tomato_6, 0.005
springgreen_1, 0.005
mistyrose_4, 0.005
yellow_4, 0.005
greenyellow_5, 0.005
mistyrose_9, 0.005
black_10, 0.004
green_6, 0.004
blanchedalmond_1, 0.004
aquamarine_2, 0.004
yellow_2, 0.004
lightcoral_7, 0.004
indigo_9, 0.003
yellow_12, 0.003
blue_12, 0.003
firebrick_7, 0.003
gold_2, 0.003
black_14, 0.003
burlywood_3, 0.003
darkolivegreen_2, 0.003
indigo_1, 0.003
aquamarine_0, 0.003
blue_13, 0.003
firebrick_11, 0.003
mistyrose_10, 0.003
blue_4, 0.003
firebrick_10, 0.003
burlywood_4, 0.002
indianred_3, 0.002
darkseagreen_9, 0.002
green_8, 0.002
seashell_5, 0.002
hotpink_0, 0.002
yellow_7, 0.002
darkslategrey_2, 0.002
hotpink_10, 0.002
blue_0, 0.002
darkseagreen_7, 0.002
green_9, 0.002
mediumspringgreen_4, 0.002
seashell_1, 0.002
firebrick_1, 0.002
tomato_0, 0.002
dimgray_2, 0.002
red_3, 0.002
indigo_4, 0.002
lightcoral_8, 0.002
lightcoral_6, 0.002
green_0, 0.002
hotpink_8, 0.002
mistyrose_3, 0.002
black_12, 0.002
green_7, 0.002
chartreuse_1, 0.002
darkseagreen_6, 0.002
hotpink_7, 0.002
gold_10, 0.001
chartreuse_0, 0.001
yellow_0, 0.001
greenyellow_0, 0.001
yellow_9, 0.001
yellow_10, 0.001
indianred_7, 0.001
springgreen_0, 0.001
green_1, 0.001
firebrick_3, 0.001
burlywood_1, 0.001
red_8, 0.001
blue_11, 0.001
mistyrose_8, 0.001
hotpink_3, 0.001
indigo_10, 0.001
pink_9, 0.001
darkolivegreen_5, 0.001
palegreen_0, 0.001
pink_5, 0.001
greenyellow_2, 0.001
gold_7, 0.001
mediumspringgreen_2, 0.001
indianred_2, 0.001
lightcoral_0, 0.001
hotpink_6, 0.001
palegreen_4, 0.001
green_10, 0.001
palegreen_6, 0.001
darkseagreen_3, 0.001
mediumspringgreen_3, 0.001
darkslategrey_0, 0.001
black_5, 0.001
burlywood_2, 0.001
pink_8, 0.001
dimgray_1, 0.001
indigo_2, 0.001
peachpuff_2, 0.001
red_7, 0.001
darkolivegreen_0, 0.001
tomato_8, 0.001
peachpuff_1, 0.001
indianred_11, 0.001
pink_3, 0.001
black_6, 0.001
pink_4, 0.001
gold_6, 0.001
papayawhip_0, 0.001
darkslategrey_1, 0.001
firebrick_0, 0.001
pink_6, 0.001
indigo_0, 0.001
darkseagreen_8, 0.001
blue_7, 0.001
indianred_9, 0.001
indigo_6, 0.001
darkolivegreen_7, 0.001
mediumspringgreen_1, 0.001
firebrick_8, 0.001
indianred_1, 0.001
darkslategrey_5, 0.001
green_13, 0.001
gold_4, 0.001
yellow_8, 0.001
darkseagreen_5, 0.001
indianred_8, 0.000
peachpuff_0, 0.000
burlywood_5, 0.000
peachpuff_3, 0.000
green_5, 0.000
gold_8, 0.000
gold_0, 0.000
hotpink_4, 0.000
mistyrose_6, 0.000
green_11, 0.000
black_8, 0.000
pink_2, 0.000
blue_10, 0.000
seashell_4, 0.000
palegreen_2, 0.000
red_4, 0.000
tomato_3, 0.000
palegreen_5, 0.000
indianred_6, 0.000
dimgray_0, 0.000
gold_1, 0.000
mistyrose_1, 0.000
red_12, 0.000
tomato_7, 0.000
darkslategrey_6, 0.000
green_14, 0.000
red_5, 0.000
black_3, 0.000
red_11, 0.000
indigo_12, 0.000
tomato_4, 0.000
papayawhip_3, 0.000
gold_11, 0.000
pink_0, 0.000
springgreen_2, 0.000
greenyellow_4, 0.000
mistyrose_0, 0.000
black_2, 0.000
yellow_11, 0.000
darkolivegreen_6, 0.000
yellow_6, 0.000
burlywood_0, 0.000
pink_7, 0.000
red_9, 0.000
blanchedalmond_2, 0.000
blue_2, 0.000
black_1, 0.000
red_14, 0.000
lightcoral_1, 0.000
pink_1, 0.000
blanchedalmond_0, 0.000
greenyellow_6, 0.000
indigo_11, 0.000
palegreen_7, 0.000
chartreuse_3, 0.000
tomato_2, 0.000
mediumspringgreen_0, 0.000
darkolivegreen_1, 0.000
firebrick_9, 0.000
tomato_1, 0.000
black_13, 0.000
green_2, 0.000
darkslategrey_4, 0.000
black_4, 0.000
hotpink_5, 0.000
papayawhip_2, 0.000
dimgray_3, 0.000
indianred_10, 0.000
hotpink_1, 0.000
firebrick_6, 0.000
gold_9, 0.000
indigo_7, 0.000
burlywood_6, 0.000
palegreen_3, 0.000
palegreen_1, 0.000
lightcoral_5, 0.000
green_3, 0.000
indigo_8, 0.000
darkslategrey_3, 0.000
indigo_3, 0.000
lightcoral_4, 0.000
blanchedalmond_3, 0.000
tomato_5, 0.000
red_10, 0.000
darkseagreen_1, 0.000
darkseagreen_4, 0.000
darkslategrey_7, 0.000
black_9, 0.000
black_11, 0.000
green_12, 0.000
darkolivegreen_4, 0.000
blue_3, 0.000
firebrick_2, 0.000
blue_8, 0.000
seashell_3, 0.000
blue_5, 0.000
black_0, 0.000
gold_12, 0.000
blue_6, 0.000
darkseagreen_2, 0.000
red_2, 0.000
darkolivegreen_9, 0.000
red_0, 0.000
red_1, 0.000
black_7, 0.000
greenyellow_1, 0.000
papayawhip_4, 0.000
hotpink_9, 0.000
yellow_1, 0.000
green_4, 0.000
darkolivegreen_3, 0.000
darkolivegreen_8, 0.000
aquamarine_1, 0.000
mistyrose_7, 0.000
darkseagreen_0, 0.000
papayawhip_1, 0.000
mistyrose_2, 0.000
gold_5, 0.000
gold_3, 0.000
firebrick_5, 0.000
hotpink_11, 0.000
red_6, 0.000
lightcoral_3, 0.000
chartreuse_2, 0.000
indigo_5, 0.000
lightcoral_2, 0.000
indianred_5, 0.000
blue_9, 0.000
indianred_4, 0.000
yellow_3, 0.000
Y4, 0.000
blue_1, 0.000
Y0, 0.000
hotpink_2, 0.000
darkolivegreen_10, 0.000
Y6, 0.000
firebrick_4, 0.000
Y14, 0.000
Y5, 0.000
Y2, 0.000
Y3, 0.000
indianred_0, 0.000
Y13, 0.000
Y11, 0.000
Y8, 0.000
Y9, 0.000
Y12, 0.000
Y7, 0.000
Y10, 0.000
Y1, 0.000
Group num: 16, TC(X;Y_j): 4.683
pink_3, 1.647
pink_6, 1.574
pink_4, 0.988
pink_7, 0.967
pink_8, 0.677
pink_5, 0.473
pink_2, 0.105
pink_0, 0.036
pink_1, 0.027
black_14, 0.009
pink_9, 0.008
lightcoral_1, 0.007
darkolivegreen_2, 0.007
darkslategrey_2, 0.006
blue_12, 0.006
springgreen_2, 0.006
darkolivegreen_7, 0.006
burlywood_1, 0.006
hotpink_9, 0.006
mistyrose_6, 0.005
greenyellow_3, 0.005
black_13, 0.005
burlywood_3, 0.005
yellow_12, 0.004
gold_4, 0.004
seashell_0, 0.004
green_8, 0.004
gold_8, 0.004
darkseagreen_5, 0.003
firebrick_9, 0.003
chartreuse_1, 0.003
aquamarine_0, 0.003
indigo_11, 0.003
lightcoral_2, 0.003
gold_6, 0.003
indigo_3, 0.003
green_14, 0.003
mediumspringgreen_3, 0.003
orangered_3, 0.003
orangered_4, 0.003
indianred_7, 0.003
darkslategrey_7, 0.003
darkslategrey_1, 0.002
red_12, 0.002
dimgray_0, 0.002
indigo_10, 0.002
lightcoral_6, 0.002
gold_5, 0.002
tomato_5, 0.002
burlywood_6, 0.002
black_12, 0.002
tomato_3, 0.002
black_0, 0.002
blue_0, 0.002
indigo_6, 0.002
mistyrose_5, 0.002
greenyellow_4, 0.002
dimgray_3, 0.002
yellow_4, 0.002
firebrick_8, 0.002
hotpink_5, 0.002
hotpink_6, 0.002
yellow_11, 0.002
palegreen_5, 0.002
blue_7, 0.002
yellow_2, 0.002
orangered_0, 0.002
hotpink_2, 0.002
hotpink_8, 0.002
peachpuff_3, 0.002
red_4, 0.002
tomato_1, 0.002
black_5, 0.002
red_8, 0.001
firebrick_6, 0.001
red_14, 0.001
hotpink_4, 0.001
gold_1, 0.001
indigo_0, 0.001
seashell_1, 0.001
red_11, 0.001
green_4, 0.001
gold_9, 0.001
green_1, 0.001
mediumspringgreen_0, 0.001
black_2, 0.001
black_9, 0.001
darkolivegreen_5, 0.001
darkslategrey_5, 0.001
green_13, 0.001
green_3, 0.001
hotpink_1, 0.001
tomato_2, 0.001
darkseagreen_2, 0.001
aquamarine_2, 0.001
springgreen_0, 0.001
hotpink_11, 0.001
blanchedalmond_2, 0.001
greenyellow_5, 0.001
papayawhip_4, 0.001
dimgray_2, 0.001
black_1, 0.001
palegreen_6, 0.001
darkseagreen_1, 0.001
gold_0, 0.001
palegreen_1, 0.001
lightcoral_3, 0.001
green_0, 0.001
darkslategrey_6, 0.001
lightcoral_0, 0.001
peachpuff_2, 0.001
darkseagreen_7, 0.001
blanchedalmond_1, 0.001
tomato_0, 0.001
indianred_5, 0.001
papayawhip_0, 0.001
tomato_7, 0.001
mistyrose_2, 0.001
hotpink_3, 0.001
blanchedalmond_3, 0.001
greenyellow_2, 0.001
dimgray_1, 0.001
indianred_11, 0.001
black_7, 0.001
gold_10, 0.001
gold_3, 0.001
yellow_8, 0.001
blue_3, 0.001
mistyrose_0, 0.001
blue_2, 0.001
seashell_4, 0.001
palegreen_7, 0.001
firebrick_2, 0.001
palegreen_4, 0.001
lightcoral_5, 0.001
springgreen_1, 0.001
hotpink_7, 0.000
lightcoral_7, 0.000
green_2, 0.000
darkseagreen_3, 0.000
yellow_5, 0.000
indigo_9, 0.000
red_3, 0.000
greenyellow_6, 0.000
firebrick_0, 0.000
firebrick_7, 0.000
gold_11, 0.000
indigo_4, 0.000
yellow_1, 0.000
red_1, 0.000
yellow_9, 0.000
red_9, 0.000
blue_13, 0.000
darkseagreen_9, 0.000
burlywood_0, 0.000
mistyrose_1, 0.000
gold_7, 0.000
chartreuse_0, 0.000
greenyellow_0, 0.000
blue_4, 0.000
papayawhip_3, 0.000
darkslategrey_3, 0.000
indigo_12, 0.000
yellow_10, 0.000
firebrick_11, 0.000
blue_6, 0.000
darkolivegreen_3, 0.000
gold_2, 0.000
indigo_2, 0.000
firebrick_4, 0.000
seashell_2, 0.000
yellow_7, 0.000
blue_8, 0.000
indianred_8, 0.000
firebrick_10, 0.000
indianred_4, 0.000
blue_10, 0.000
yellow_6, 0.000
orangered_7, 0.000
darkolivegreen_8, 0.000
green_5, 0.000
green_6, 0.000
hotpink_10, 0.000
indianred_0, 0.000
seashell_3, 0.000
palegreen_3, 0.000
red_7, 0.000
indigo_7, 0.000
firebrick_5, 0.000
mistyrose_7, 0.000
papayawhip_1, 0.000
indianred_10, 0.000
gold_12, 0.000
blue_11, 0.000
mediumspringgreen_2, 0.000
indianred_9, 0.000
green_9, 0.000
hotpink_0, 0.000
yellow_3, 0.000
black_11, 0.000
blanchedalmond_0, 0.000
darkolivegreen_1, 0.000
green_12, 0.000
darkslategrey_4, 0.000
blue_5, 0.000
black_6, 0.000
yellow_0, 0.000
chartreuse_3, 0.000
blue_1, 0.000
black_3, 0.000
orangered_2, 0.000
black_10, 0.000
darkseagreen_6, 0.000
tomato_4, 0.000
darkolivegreen_10, 0.000
green_10, 0.000
mistyrose_10, 0.000
mistyrose_8, 0.000
indianred_1, 0.000
mediumspringgreen_1, 0.000
burlywood_2, 0.000
papayawhip_2, 0.000
red_0, 0.000
palegreen_2, 0.000
black_4, 0.000
lightcoral_8, 0.000
darkolivegreen_0, 0.000
black_8, 0.000
greenyellow_1, 0.000
mistyrose_3, 0.000
darkslategrey_0, 0.000
indigo_1, 0.000
red_2, 0.000
tomato_6, 0.000
peachpuff_1, 0.000
palegreen_0, 0.000
red_6, 0.000
burlywood_4, 0.000
chartreuse_2, 0.000
darkolivegreen_4, 0.000
orangered_5, 0.000
indigo_8, 0.000
burlywood_5, 0.000
aquamarine_1, 0.000
blue_9, 0.000
red_10, 0.000
seashell_5, 0.000
red_13, 0.000
indianred_2, 0.000
indigo_5, 0.000
orangered_1, 0.000
darkseagreen_8, 0.000
lightcoral_4, 0.000
indianred_3, 0.000
darkseagreen_4, 0.000
peachpuff_0, 0.000
green_11, 0.000
orangered_6, 0.000
red_5, 0.000
indianred_6, 0.000
firebrick_3, 0.000
firebrick_1, 0.000
tomato_8, 0.000
darkolivegreen_9, 0.000
mediumspringgreen_4, 0.000
mistyrose_4, 0.000
darkseagreen_0, 0.000
green_7, 0.000
Y7, 0.000
Y6, 0.000
darkolivegreen_6, 0.000
Y3, 0.000
Y13, 0.000
Y1, 0.000
Y11, 0.000
Y2, 0.000
Y5, 0.000
mistyrose_9, 0.000
Y8, 0.000
Y12, 0.000
Y4, 0.000
Y9, 0.000
Y15, 0.000
Y0, 0.000
Y14, 0.000
Y10, 0.000
Group num: 17, TC(X;Y_j): 2.332
yellow_12, 0.946
yellow_2, 0.645
yellow_5, 0.586
yellow_4, 0.493
yellow_7, 0.462
yellow_1, 0.129
yellow_8, 0.037
yellow_3, 0.032
yellow_6, 0.017
yellow_0, 0.016
yellow_9, 0.016
peachpuff_2, 0.015
red_11, 0.012
yellow_10, 0.010
darkolivegreen_0, 0.009
yellow_11, 0.008
gold_7, 0.007
burlywood_6, 0.007
blanchedalmond_0, 0.007
indianred_7, 0.006
darkseagreen_7, 0.006
darkolivegreen_4, 0.005
darkolivegreen_6, 0.005
green_5, 0.005
darkolivegreen_9, 0.005
greenyellow_4, 0.005
burlywood_4, 0.004
darkolivegreen_8, 0.004
chartreuse_3, 0.004
darkolivegreen_5, 0.004
green_4, 0.004
lightcoral_1, 0.004
black_9, 0.004
aquamarine_1, 0.004
firebrick_0, 0.004
mistyrose_4, 0.004
blanchedalmond_3, 0.004
darkseagreen_2, 0.004
tomato_4, 0.004
indigo_9, 0.004
orangered_5, 0.003
hotpink_1, 0.003
red_8, 0.003
chartreuse_1, 0.003
black_13, 0.003
mistyrose_2, 0.003
pink_0, 0.003
darkslategrey_2, 0.003
palegreen_0, 0.003
mistyrose_1, 0.003
pink_5, 0.003
burlywood_3, 0.003
gold_12, 0.003
orangered_7, 0.003
mediumspringgreen_3, 0.003
dimgray_1, 0.003
blue_7, 0.002
indianred_10, 0.002
blanchedalmond_2, 0.002
black_3, 0.002
orangered_0, 0.002
firebrick_9, 0.002
aquamarine_0, 0.002
red_1, 0.002
indianred_4, 0.002
green_8, 0.002
pink_7, 0.002
black_0, 0.002
blue_12, 0.002
dimgray_2, 0.002
gold_10, 0.002
firebrick_10, 0.002
hotpink_4, 0.002
darkolivegreen_3, 0.002
hotpink_0, 0.002
firebrick_7, 0.002
blue_5, 0.002
red_10, 0.002
indianred_2, 0.001
blue_9, 0.001
darkolivegreen_10, 0.001
black_14, 0.001
indigo_3, 0.001
gold_5, 0.001
red_7, 0.001
gold_4, 0.001
tomato_5, 0.001
mistyrose_7, 0.001
gold_1, 0.001
seashell_4, 0.001
seashell_3, 0.001
green_13, 0.001
firebrick_5, 0.001
black_12, 0.001
pink_8, 0.001
firebrick_4, 0.001
blue_4, 0.001
darkslategrey_0, 0.001
blue_8, 0.001
palegreen_2, 0.001
indigo_7, 0.001
darkseagreen_0, 0.001
black_6, 0.001
hotpink_3, 0.001
indigo_0, 0.001
black_5, 0.001
darkslategrey_5, 0.001
darkseagreen_8, 0.001
darkolivegreen_2, 0.001
blanchedalmond_1, 0.001
indianred_0, 0.001
indigo_5, 0.001
